date,TCMNOM_Y1
20070216,5.05
20070219,
20070220,5.04
20070221,5.05
20070222,5.07
20070223,5.05
20070226,5.05
20070227,4.93
20070228,4.96
20070301,4.95
20070302,4.9
20070305,4.89
20070306,4.92
20070307,4.9
20070308,4.91
20070309,4.98
20070312,4.96
20070313,4.9
20070314,4.91
20070315,4.93
20070316,4.95
20070319,4.96
20070320,4.94
20070321,4.89
20070322,4.91
20070323,4.93
20070326,4.91
20070327,4.91
20070328,4.9
20070329,4.9
20070330,4.9
20070402,4.92
20070403,4.93
20070404,4.92
20070405,4.93
20070406,4.98
20070409,4.98
20070410,4.97
20070411,4.97
20070412,4.97
20070413,4.98
20070416,4.97
20070417,4.93
20070418,4.91
20070419,4.91
20070420,4.91
20070423,4.9
20070424,4.88
20070425,4.9
20070426,4.92
20070427,4.91
20070430,4.89
20070501,4.89
20070502,4.9
20070503,4.93
20070504,4.91
20070507,4.92
20070508,4.91
20070509,4.9
20070510,4.86
20070511,4.85
20070514,4.87
20070515,4.85
20070516,4.82
20070517,4.86
20070518,4.92
20070521,4.95
20070522,4.96
20070523,4.96
20070524,4.94
20070525,4.93
20070528,
20070529,4.96
20070530,4.96
20070531,4.95
20070601,4.98
20070604,4.99
20070605,4.99
20070606,4.96
20070607,4.99
20070608,4.96
20070611,4.98
20070612,5.01
20070613,4.98
20070614,4.98
20070615,4.93
20070618,4.95
20070619,4.92
20070620,4.97
20070621,4.96
20070622,4.94
20070625,4.96
20070626,4.97
20070627,4.93
20070628,4.95
20070629,4.91
20070702,4.97
20070703,4.98
20070704,
20070705,5.02
20070706,5
20070709,5.03
20070710,4.97
20070711,4.99
20070712,5.02
20070713,5.01
20070716,5.01
20070717,5.02
20070718,4.98
20070719,5
20070720,4.96
20070723,5
20070724,4.97
20070725,4.95
20070726,4.83
20070727,4.82
20070730,4.87
20070731,4.85
20070801,4.82
20070802,4.83
20070803,4.76
20070806,4.76
20070807,4.84
20070808,4.89
20070809,4.74
20070810,4.69
20070813,4.75
20070814,4.67
20070815,4.41
20070816,4.18
20070817,4.19
20070820,4.15
20070821,4.07
20070822,4.1
20070823,4.19
20070824,4.31
20070827,4.55
20070828,4.36
20070829,4.24
20070830,4.17
20070831,4.19
20070903,
20070904,4.39
20070905,4.28
20070906,4.3
20070907,4.1
20070910,4.09
20070911,4.16
20070912,4.12
20070913,4.2
20070914,4.16
20070917,4.23
20070918,4.08
20070919,4.06
20070920,4.1
20070921,4.09
20070924,4.09
20070925,4.04
20070926,4.03
20070927,4.03
20070928,4.05
20071001,4.11
20071002,4.1
20071003,4.11
20071004,4.1
20071005,4.16
20071008,
20071009,4.23
20071010,4.23
20071011,4.22
20071012,4.28
20071015,4.33
20071016,4.26
20071017,4.11
20071018,4.03
20071019,3.98
20071022,4.05
20071023,4.01
20071024,3.91
20071025,3.93
20071026,3.96
20071029,4
20071030,3.98
20071031,4.04
20071101,3.89
20071102,3.74
20071105,3.86
20071106,3.83
20071107,3.71
20071108,3.61
20071109,3.57
20071112,
20071113,3.68
20071114,3.65
20071115,3.49
20071116,3.49
20071119,3.43
20071120,3.32
20071121,3.18
20071122,
20071123,3.28
20071126,3.2
20071127,3.26
20071128,3.31
20071129,3.22
20071130,3.26
20071203,3.15
20071204,3.11
20071205,3.13
20071206,3.2
20071207,3.24
20071210,3.26
20071211,3.09
20071212,3.16
20071213,3.22
20071214,3.28
20071217,3.34
20071218,3.31
20071219,3.26
20071220,3.2
20071221,3.31
20071224,3.46
20071225,
20071226,3.49
20071227,3.37
20071228,3.34
20071231,3.34
20080101,
20080102,3.17
20080103,3.13
20080104,3.06
20080107,3.11
20080108,3.09
20080109,3.04
20080110,3.04
20080111,2.91
20080114,2.9
20080115,2.87
20080116,2.86
20080117,2.81
20080118,2.69
20080121,
20080122,2.29
20080123,2.19
20080124,2.4
20080125,2.34
20080128,2.3
20080129,2.33
20080130,2.3
20080131,2.11
20080201,2.13
20080204,2.17
20080205,2.06
20080206,2.05
20080207,2.08
20080208,2.05
20080211,2.06
20080212,2.06
20080213,2.03
20080214,2.05
20080215,2.02
20080218,
20080219,2.11
20080220,2.16
20080221,2.05
20080222,2.08
20080225,2.13
20080226,2.07
20080227,2.02
20080228,1.92
20080229,1.77
20080303,1.74
20080304,1.72
20080305,1.72
20080306,1.59
20080307,1.55
20080310,1.46
20080311,1.67
20080312,1.58
20080313,1.54
20080314,1.37
20080317,1.32
20080318,1.4
20080319,1.33
20080320,1.33
20080321,
20080324,1.68
20080325,1.64
20080326,1.56
20080327,1.57
20080328,1.56
20080331,1.55
20080401,1.62
20080402,1.67
20080403,1.68
20080404,1.63
20080407,1.72
20080408,1.68
20080409,1.6
20080410,1.61
20080411,1.52
20080414,1.53
20080415,1.56
20080416,1.65
20080417,1.77
20080418,1.85
20080421,1.86
20080422,1.84
20080423,1.83
20080424,1.91
20080425,1.97
20080428,1.95
20080429,1.94
20080430,1.85
20080501,1.94
20080502,1.97
20080505,1.98
20080506,1.96
20080507,1.94
20080508,1.91
20080509,1.91
20080512,2.01
20080513,2.08
20080514,2.11
20080515,2.08
20080516,2.09
20080519,2.07
20080520,2.05
20080521,2.07
20080522,2.15
20080523,2.11
20080526,
20080527,2.15
20080528,2.21
20080529,2.16
20080530,2.22
20080602,2.17
20080603,2.14
20080604,2.14
20080605,2.15
20080606,2.12
20080609,2.29
20080610,2.53
20080611,2.47
20080612,2.62
20080613,2.64
20080616,2.68
20080617,2.58
20080618,2.53
20080619,2.58
20080620,2.49
20080623,2.57
20080624,2.53
20080625,2.48
20080626,2.39
20080627,2.35
20080630,2.36
20080701,2.38
20080702,2.35
20080703,2.3
20080704,
20080707,2.26
20080708,2.26
20080709,2.21
20080710,2.2
20080711,2.3
20080714,2.23
20080715,2.15
20080716,2.16
20080717,2.26
20080718,2.26
20080721,2.3
20080722,2.33
20080723,2.4
20080724,2.26
20080725,2.35
20080728,2.28
20080729,2.36
20080730,2.33
20080731,2.27
20080801,2.25
20080804,2.27
20080805,2.26
20080806,2.26
20080807,2.17
20080808,2.19
20080811,2.27
20080812,2.18
20080813,2.19
20080814,2.14
20080815,2.12
20080818,2.15
20080819,2.11
20080820,2.06
20080821,2.1
20080822,2.17
20080825,2.12
20080826,2.19
20080827,2.16
20080828,2.19
20080829,2.17
20080901,
20080902,2.12
20080903,2.08
20080904,2.04
20080905,2.07
20080908,2.12
20080909,2.06
20080910,2.06
20080911,2.01
20080912,2.02
20080915,1.66
20080916,1.72
20080917,1.5
20080918,1.53
20080919,2.05
20080922,2.06
20080923,2.01
20080924,1.9
20080925,1.97
20080926,1.81
20080929,1.6
20080930,1.78
20081001,1.72
20081002,1.45
20081003,1.41
20081006,1.23
20081007,1.27
20081008,1.28
20081009,1.33
20081010,1.08
20081013,
20081014,1.22
20081015,1.14
20081016,1.29
20081017,1.34
20081020,1.69
20081021,1.74
20081022,1.64
20081023,1.61
20081024,1.6
20081027,1.57
20081028,1.53
20081029,1.41
20081030,1.36
20081031,1.34
20081103,1.31
20081104,1.28
20081105,1.22
20081106,1.17
20081107,1.2
20081110,1.16
20081111,
20081112,1.03
20081113,1.16
20081114,1.14
20081117,1.08
20081118,1.05
20081119,0.97
20081120,0.87
20081121,0.83
20081124,0.95
20081125,0.95
20081126,0.93
20081127,
20081128,0.9
20081201,0.81
20081202,0.77
20081203,0.7
20081204,0.61
20081205,0.54
20081208,0.53
20081209,0.49
20081210,0.49
20081211,0.51
20081212,0.5
20081215,0.5
20081216,0.45
20081217,0.45
20081218,0.43
20081219,0.44
20081222,0.4
20081223,0.41
20081224,0.4
20081225,
20081226,0.38
20081229,0.36
20081230,0.34
20081231,0.37
20090101,
20090102,0.4
20090105,0.43
20090106,0.45
20090107,0.44
20090108,0.44
20090109,0.43
20090112,0.43
20090113,0.43
20090114,0.42
20090115,0.42
20090116,0.43
20090119,
20090120,0.42
20090121,0.43
20090122,0.42
20090123,0.46
20090126,0.47
20090127,0.47
20090128,0.48
20090129,0.51
20090130,0.51
20090202,0.51
20090203,0.53
20090204,0.53
20090205,0.54
20090206,0.57
20090209,0.6
20090210,0.6
20090211,0.6
20090212,0.58
20090213,0.61
20090216,
20090217,0.61
20090218,0.64
20090219,0.67
20090220,0.64
20090223,0.69
20090224,0.71
20090225,0.75
20090226,0.73
20090227,0.72
20090302,0.67
20090303,0.68
20090304,0.71
20090305,0.66
20090306,0.67
20090309,0.69
20090310,0.71
20090311,0.71
20090312,0.7
20090313,0.67
20090316,0.69
20090317,0.69
20090318,0.6
20090319,0.6
20090320,0.6
20090323,0.6
20090324,0.62
20090325,0.6
20090326,0.57
20090327,0.58
20090330,0.58
20090331,0.57
20090401,0.58
20090402,0.59
20090403,0.6
20090406,0.6
20090407,0.6
20090408,0.59
20090409,0.6
20090410,
20090413,0.57
20090414,0.54
20090415,0.54
20090416,0.54
20090417,0.57
20090420,0.54
20090421,0.53
20090422,0.52
20090423,0.49
20090424,0.5
20090427,0.49
20090428,0.52
20090429,0.5
20090430,0.49
20090501,0.49
20090504,0.52
20090505,0.53
20090506,0.51
20090507,0.54
20090508,0.55
20090511,0.53
20090512,0.54
20090513,0.52
20090514,0.5
20090515,0.5
20090518,0.5
20090519,0.48
20090520,0.44
20090521,0.45
20090522,0.49
20090525,
20090526,0.5
20090527,0.49
20090528,0.48
20090529,0.47
20090601,0.48
20090602,0.46
20090603,0.45
20090604,0.47
20090605,0.62
20090608,0.62
20090609,0.56
20090610,0.55
20090611,0.53
20090612,0.52
20090615,0.51
20090616,0.51
20090617,0.5
20090618,0.52
20090619,0.51
20090622,0.5
20090623,0.5
20090624,0.5
20090625,0.47
20090626,0.45
20090629,0.51
20090630,0.56
20090701,0.54
20090702,0.49
20090703,
20090706,0.48
20090707,0.46
20090708,0.45
20090709,0.47
20090710,0.45
20090713,0.47
20090714,0.47
20090715,0.5
20090716,0.47
20090717,0.48
20090720,0.47
20090721,0.46
20090722,0.47
20090723,0.49
20090724,0.47
20090727,0.49
20090728,0.49
20090729,0.5
20090730,0.48
20090731,0.48
20090803,0.48
20090804,0.47
20090805,0.49
20090806,0.48
20090807,0.52
20090810,0.49
20090811,0.48
20090812,0.47
20090813,0.45
20090814,0.44
20090817,0.45
20090818,0.43
20090819,0.43
20090820,0.42
20090821,0.45
20090824,0.44
20090825,0.47
20090826,0.45
20090827,0.46
20090828,0.44
20090831,0.43
20090901,0.43
20090902,0.41
20090903,0.42
20090904,0.42
20090907,
20090908,0.41
20090909,0.4
20090910,0.4
20090911,0.39
20090914,0.4
20090915,0.39
20090916,0.38
20090917,0.4
20090918,0.41
20090921,0.4
20090922,0.42
20090923,0.41
20090924,0.39
20090925,0.41
20090928,0.4
20090929,0.41
20090930,0.4
20091001,0.37
20091002,0.37
20091005,0.36
20091006,0.37
20091007,0.34
20091008,0.35
20091009,0.38
20091012,
20091013,0.35
20091014,0.35
20091015,0.36
20091016,0.36
20091019,0.38
20091020,0.39
20091021,0.4
20091022,0.38
20091023,0.4
20091026,0.41
20091027,0.39
20091028,0.39
20091029,0.4
20091030,0.37
20091102,0.38
20091103,0.38
20091104,0.36
20091105,0.36
20091106,0.34
20091109,0.34
20091110,0.33
20091111,
20091112,0.32
20091113,0.32
20091116,0.31
20091117,0.32
20091118,0.29
20091119,0.27
20091120,0.27
20091123,0.29
20091124,0.28
20091125,0.26
20091126,
20091127,0.26
20091130,0.27
20091201,0.26
20091202,0.28
20091203,0.3
20091204,0.36
20091207,0.32
20091208,0.29
20091209,0.31
20091210,0.32
20091211,0.35
20091214,0.37
20091215,0.41
20091216,0.38
20091217,0.35
20091218,0.36
20091221,0.4
20091222,0.41
20091223,0.41
20091224,0.43
20091225,
20091228,0.47
20091229,0.47
20091230,0.45
20091231,0.47
20100101,
20100104,0.45
20100105,0.41
20100106,0.4
20100107,0.4
20100108,0.37
20100111,0.35
20100112,0.34
20100113,0.37
20100114,0.34
20100115,0.33
20100118,
20100119,0.33
20100120,0.31
20100121,0.31
20100122,0.3
20100125,0.3
20100126,0.32
20100127,0.33
20100128,0.31
20100129,0.3
20100201,0.33
20100202,0.33
20100203,0.35
20100204,0.32
20100205,0.31
20100208,0.32
20100209,0.34
20100210,0.38
20100211,0.38
20100212,0.35
20100215,
20100216,0.34
20100217,0.35
20100218,0.37
20100219,0.39
20100222,0.37
20100223,0.36
20100224,0.34
20100225,0.32
20100226,0.32
20100301,0.32
20100302,0.32
20100303,0.33
20100304,0.35
20100305,0.38
20100308,0.39
20100309,0.37
20100310,0.39
20100311,0.4
20100312,0.41
20100315,0.4
20100316,0.41
20100317,0.41
20100318,0.41
20100319,0.42
20100322,0.41
20100323,0.4
20100324,0.44
20100325,0.44
20100326,0.43
20100329,0.42
20100330,0.44
20100331,0.41
20100401,0.42
20100402,0.46
20100405,0.48
20100406,0.49
20100407,0.47
20100408,0.46
20100409,0.46
20100412,0.46
20100413,0.45
20100414,0.45
20100415,0.43
20100416,0.41
20100419,0.43
20100420,0.42
20100421,0.44
20100422,0.45
20100423,0.46
20100426,0.47
20100427,0.42
20100428,0.43
20100429,0.42
20100430,0.41
20100503,0.43
20100504,0.43
20100505,0.39
20100506,0.34
20100507,0.38
20100510,0.39
20100511,0.38
20100512,0.4
20100513,0.4
20100514,0.34
20100517,0.36
20100518,0.35
20100519,0.35
20100520,0.34
20100521,0.35
20100524,0.35
20100525,0.36
20100526,0.37
20100527,0.37
20100528,0.34
20100531,
20100601,0.35
20100602,0.38
20100603,0.38
20100604,0.34
20100607,0.35
20100608,0.34
20100609,0.33
20100610,0.34
20100611,0.3
20100614,0.31
20100615,0.31
20100616,0.3
20100617,0.28
20100618,0.3
20100621,0.29
20100622,0.29
20100623,0.3
20100624,0.29
20100625,0.29
20100628,0.3
20100629,0.31
20100630,0.32
20100701,0.32
20100702,0.31
20100705,
20100706,0.32
20100707,0.31
20100708,0.3
20100709,0.3
20100712,0.3
20100713,0.3
20100714,0.27
20100715,0.27
20100716,0.28
20100719,0.28
20100720,0.27
20100721,0.27
20100722,0.27
20100723,0.27
20100726,0.29
20100727,0.3
20100728,0.3
20100729,0.3
20100730,0.29
20100802,0.28
20100803,0.27
20100804,0.28
20100805,0.27
20100806,0.25
20100809,0.26
20100810,0.25
20100811,0.25
20100812,0.25
20100813,0.26
20100816,0.25
20100817,0.26
20100818,0.25
20100819,0.25
20100820,0.26
20100823,0.25
20100824,0.27
20100825,0.26
20100826,0.25
20100827,0.27
20100830,0.26
20100831,0.25
20100901,0.25
20100902,0.25
20100903,0.25
20100906,
20100907,0.25
20100908,0.24
20100909,0.26
20100910,0.27
20100913,0.26
20100914,0.26
20100915,0.26
20100916,0.25
20100917,0.26
20100920,0.26
20100921,0.26
20100922,0.25
20100923,0.25
20100924,0.25
20100927,0.26
20100928,0.26
20100929,0.27
20100930,0.27
20101001,0.26
20101004,0.26
20101005,0.25
20101006,0.24
20101007,0.23
20101008,0.21
20101011,
20101012,0.21
20101013,0.22
20101014,0.22
20101015,0.22
20101018,0.23
20101019,0.22
20101020,0.22
20101021,0.22
20101022,0.21
20101025,0.23
20101026,0.23
20101027,0.23
20101028,0.23
20101029,0.22
20101101,0.22
20101102,0.22
20101103,0.22
20101104,0.21
20101105,0.22
20101108,0.22
20101109,0.24
20101110,0.24
20101111,
20101112,0.27
20101115,0.29
20101116,0.27
20101117,0.26
20101118,0.26
20101119,0.27
20101122,0.26
20101123,0.26
20101124,0.28
20101125,
20101126,0.28
20101129,0.28
20101130,0.27
20101201,0.28
20101202,0.29
20101203,0.26
20101206,0.26
20101207,0.28
20101208,0.3
20101209,0.3
20101210,0.29
20101213,0.29
20101214,0.3
20101215,0.3
20101216,0.31
20101217,0.3
20101220,0.3
20101221,0.3
20101222,0.3
20101223,0.3
20101224,
20101227,0.32
20101228,0.31
20101229,0.3
20101230,0.29
20101231,0.29
20110103,0.29
20110104,0.28
20110105,0.31
20110106,0.3
20110107,0.29
20110110,0.29
20110111,0.28
20110112,0.26
20110113,0.26
20110114,0.27
20110117,
20110118,0.26
20110119,0.27
20110120,0.27
20110121,0.27
20110124,0.28
20110125,0.27
20110126,0.27
20110127,0.25
20110128,0.24
20110131,0.26
20110201,0.27
20110202,0.28
20110203,0.29
20110204,0.31
20110207,0.31
20110208,0.31
20110209,0.3
20110210,0.3
20110211,0.3
20110214,0.3
20110215,0.3
20110216,0.29
20110217,0.27
20110218,0.28
20110221,
20110222,0.28
20110223,0.27
20110224,0.26
20110225,0.27
20110228,0.25
20110301,0.25
20110302,0.26
20110303,0.29
20110304,0.26
20110307,0.25
20110308,0.26
20110309,0.26
20110310,0.25
20110311,0.24
20110314,0.22
20110315,0.23
20110316,0.21
20110317,0.24
20110318,0.23
20110321,0.25
20110322,0.25
20110323,0.24
20110324,0.26
20110325,0.3
20110328,0.3
20110329,0.31
20110330,0.3
20110331,0.3
20110401,0.27
20110404,0.24
20110405,0.3
20110406,0.29
20110407,0.27
20110408,0.27
20110411,0.26
20110412,0.24
20110413,0.23
20110414,0.25
20110415,0.24
20110418,0.24
20110419,0.24
20110420,0.24
20110421,0.23
20110422,
20110425,0.23
20110426,0.22
20110427,0.22
20110428,0.23
20110429,0.22
20110502,0.22
20110503,0.2
20110504,0.19
20110505,0.2
20110506,0.18
20110509,0.17
20110510,0.19
20110511,0.18
20110512,0.18
20110513,0.19
20110516,0.18
20110517,0.19
20110518,0.19
20110519,0.19
20110520,0.18
20110523,0.2
20110524,0.2
20110525,0.18
20110526,0.18
20110527,0.18
20110530,
20110531,0.18
20110601,0.18
20110602,0.19
20110603,0.18
20110606,0.18
20110607,0.18
20110608,0.18
20110609,0.19
20110610,0.19
20110613,0.18
20110614,0.19
20110615,0.19
20110616,0.18
20110617,0.17
20110620,0.18
20110621,0.18
20110622,0.16
20110623,0.15
20110624,0.16
20110627,0.18
20110628,0.21
20110629,0.19
20110630,0.19
20110701,0.2
20110704,
20110705,0.19
20110706,0.19
20110707,0.2
20110708,0.17
20110711,0.17
20110712,0.18
20110713,0.16
20110714,0.15
20110715,0.15
20110718,0.15
20110719,0.17
20110720,0.19
20110721,0.2
20110722,0.2
20110725,0.2
20110726,0.21
20110727,0.21
20110728,0.21
20110729,0.2
20110801,0.22
20110802,0.17
20110803,0.16
20110804,0.12
20110805,0.11
20110808,0.12
20110809,0.11
20110810,0.09
20110811,0.1
20110812,0.11
20110815,0.12
20110816,0.12
20110817,0.12
20110818,0.1
20110819,0.1
20110822,0.09
20110823,0.1
20110824,0.11
20110825,0.1
20110826,0.09
20110829,0.09
20110830,0.09
20110831,0.1
20110901,0.1
20110902,0.1
20110905,
20110906,0.13
20110907,0.11
20110908,0.12
20110909,0.11
20110912,0.11
20110913,0.1
20110914,0.09
20110915,0.1
20110916,0.09
20110919,0.08
20110920,0.09
20110921,0.11
20110922,0.1
20110923,0.1
20110926,0.1
20110927,0.1
20110928,0.12
20110929,0.11
20110930,0.13
20111003,0.12
20111004,0.11
20111005,0.1
20111006,0.09
20111007,0.11
20111010,
20111011,0.12
20111012,0.09
20111013,0.11
20111014,0.11
20111017,0.12
20111018,0.12
20111019,0.11
20111020,0.12
20111021,0.12
20111024,0.11
20111025,0.11
20111026,0.13
20111027,0.14
20111028,0.13
20111031,0.12
20111101,0.13
20111102,0.11
20111103,0.11
20111104,0.11
20111107,0.09
20111108,0.1
20111109,0.1
20111110,0.1
20111111,
20111114,0.09
20111115,0.11
20111116,0.11
20111117,0.1
20111118,0.12
20111121,0.11
20111122,0.11
20111123,0.12
20111124,
20111125,0.13
20111128,0.13
20111129,0.14
20111130,0.12
20111201,0.12
20111202,0.12
20111205,0.11
20111206,0.11
20111207,0.11
20111208,0.1
20111209,0.11
20111212,0.1
20111213,0.11
20111214,0.12
20111215,0.12
20111216,0.11
20111219,0.11
20111220,0.12
20111221,0.13
20111222,0.12
20111223,0.12
20111226,
20111227,0.12
20111228,0.12
20111229,0.12
20111230,0.12
20120102,
20120103,0.12
20120104,0.12
20120105,0.11
20120106,0.12
20120109,0.11
20120110,0.11
20120111,0.11
20120112,0.11
20120113,0.1
20120116,
20120117,0.11
20120118,0.11
20120119,0.11
20120120,0.11
20120123,0.12
20120124,0.12
20120125,0.12
20120126,0.12
20120127,0.12
20120130,0.12
20120131,0.13
20120201,0.13
20120202,0.14
20120203,0.14
20120206,0.14
20120207,0.14
20120208,0.15
20120209,0.15
20120210,0.15
20120213,0.15
20120214,0.18
20120215,0.18
20120216,0.17
20120217,0.18
20120220,
20120221,0.17
20120222,0.17
20120223,0.17
20120224,0.18
20120227,0.17
20120228,0.18
20120229,0.18
20120301,0.18
20120302,0.17
20120305,0.17
20120306,0.17
20120307,0.18
20120308,0.18
20120309,0.18
20120312,0.18
20120313,0.2
20120314,0.21
20120315,0.21
20120316,0.21
20120319,0.21
20120320,0.22
20120321,0.21
20120322,0.19
20120323,0.19
20120326,0.19
20120327,0.18
20120328,0.18
20120329,0.18
20120330,0.19
20120402,0.18
20120403,0.2
20120404,0.19
20120405,0.19
20120406,0.19
20120409,0.19
20120410,0.19
20120411,0.18
20120412,0.18
20120413,0.17
20120416,0.18
20120417,0.18
20120418,0.18
20120419,0.17
20120420,0.18
20120423,0.17
20120424,0.18
20120425,0.18
20120426,0.18
20120427,0.19
20120430,0.2
20120501,0.19
20120502,0.18
20120503,0.19
20120504,0.18
20120507,0.18
20120508,0.18
20120509,0.18
20120510,0.18
20120511,0.18
20120514,0.19
20120515,0.19
20120516,0.2
20120517,0.2
20120518,0.2
20120521,0.21
20120522,0.21
20120523,0.2
20120524,0.21
20120525,0.2
20120528,
20120529,0.2
20120530,0.19
20120531,0.18
20120601,0.17
20120604,0.18
20120605,0.18
20120606,0.18
20120607,0.18
20120608,0.19
20120611,0.18
20120612,0.19
20120613,0.18
20120614,0.18
20120615,0.18
20120618,0.18
20120619,0.18
20120620,0.2
20120621,0.19
20120622,0.19
20120625,0.19
20120626,0.21
20120627,0.21
20120628,0.22
20120629,0.21
20120702,0.21
20120703,0.21
20120704,
20120705,0.19
20120706,0.2
20120709,0.2
20120710,0.2
20120711,0.2
20120712,0.2
20120713,0.2
20120716,0.18
20120717,0.18
20120718,0.18
20120719,0.17
20120720,0.17
20120723,0.17
20120724,0.18
20120725,0.17
20120726,0.18
20120727,0.17
20120730,0.18
20120731,0.16
20120801,0.17
20120802,0.17
20120803,0.16
20120806,0.16
20120807,0.19
20120808,0.19
20120809,0.2
20120810,0.18
20120813,0.19
20120814,0.19
20120815,0.19
20120816,0.2
20120817,0.2
20120820,0.19
20120821,0.2
20120822,0.19
20120823,0.19
20120824,0.19
20120827,0.18
20120828,0.18
20120829,0.18
20120830,0.17
20120831,0.16
20120903,
20120904,0.16
20120905,0.17
20120906,0.18
20120907,0.18
20120910,0.18
20120911,0.18
20120912,0.18
20120913,0.17
20120914,0.18
20120917,0.18
20120918,0.18
20120919,0.18
20120920,0.18
20120921,0.18
20120924,0.18
20120925,0.18
20120926,0.17
20120927,0.16
20120928,0.17
20121001,0.17
20121002,0.16
20121003,0.16
20121004,0.18
20121005,0.18
20121008,
20121009,0.18
20121010,0.18
20121011,0.18
20121012,0.18
20121015,0.19
20121016,0.18
20121017,0.18
20121018,0.18
20121019,0.18
20121022,0.19
20121023,0.18
20121024,0.18
20121025,0.19
20121026,0.19
20121029,0.18
20121030,
20121031,0.18
20121101,0.18
20121102,0.19
20121105,0.19
20121106,0.19
20121107,0.18
20121108,0.2
20121109,0.18
20121112,
20121113,0.18
20121114,0.18
20121115,0.17
20121116,0.16
20121119,0.16
20121120,0.16
20121121,0.17
20121122,
20121123,0.19
20121126,0.17
20121127,0.18
20121128,0.18
20121129,0.18
20121130,0.18
20121203,0.18
20121204,0.18
20121205,0.18
20121206,0.18
20121207,0.18
20121210,0.18
20121211,0.16
20121212,0.14
20121213,0.14
20121214,0.13
20121217,0.13
20121218,0.16
20121219,0.15
20121220,0.15
20121221,0.15
20121224,0.16
20121225,
20121226,0.16
20121227,0.15
20121228,0.15
20121231,0.16
20130101,
20130102,0.15
20130103,0.15
20130104,0.15
20130107,0.15
20130108,0.14
20130109,0.13
20130110,0.14
20130111,0.14
20130114,0.14
20130115,0.14
20130116,0.14
20130117,0.14
20130118,0.14
20130121,
20130122,0.14
20130123,0.15
20130124,0.15
20130125,0.15
20130128,0.16
20130129,0.15
20130130,0.15
20130131,0.15
20130201,0.15
20130204,0.15
20130205,0.15
20130206,0.15
20130207,0.15
20130208,0.14
20130211,0.15
20130212,0.14
20130213,0.15
20130214,0.16
20130215,0.17
20130218,
20130219,0.17
20130220,0.17
20130221,0.16
20130222,0.16
20130225,0.16
20130226,0.17
20130227,0.17
20130228,0.17
20130301,0.16
20130304,0.16
20130305,0.15
20130306,0.15
20130307,0.15
20130308,0.15
20130311,0.15
20130312,0.15
20130313,0.15
20130314,0.15
20130315,0.14
20130318,0.15
20130319,0.15
20130320,0.15
20130321,0.14
20130322,0.14
20130325,0.14
20130326,0.14
20130327,0.14
20130328,0.14
20130329,
20130401,0.14
20130402,0.14
20130403,0.13
20130404,0.13
20130405,0.13
20130408,0.13
20130409,0.13
20130410,0.12
20130411,0.12
20130412,0.11
20130415,0.12
20130416,0.13
20130417,0.13
20130418,0.12
20130419,0.12
20130422,0.12
20130423,0.12
20130424,0.13
20130425,0.12
20130426,0.12
20130429,0.12
20130430,0.11
20130501,0.11
20130502,0.11
20130503,0.11
20130506,0.11
20130507,0.1
20130508,0.11
20130509,0.11
20130510,0.11
20130513,0.13
20130514,0.12
20130515,0.12
20130516,0.12
20130517,0.12
20130520,0.12
20130521,0.12
20130522,0.11
20130523,0.12
20130524,0.12
20130527,
20130528,0.13
20130529,0.14
20130530,0.13
20130531,0.14
20130603,0.14
20130604,0.14
20130605,0.14
20130606,0.14
20130607,0.14
20130610,0.14
20130611,0.14
20130612,0.14
20130613,0.14
20130614,0.13
20130617,0.13
20130618,0.13
20130619,0.13
20130620,0.14
20130621,0.13
20130624,0.16
20130625,0.17
20130626,0.16
20130627,0.15
20130628,0.15
20130701,0.15
20130702,0.14
20130703,0.14
20130704,
20130705,0.15
20130708,0.14
20130709,0.14
20130710,0.13
20130711,0.13
20130712,0.12
20130715,0.11
20130716,0.1
20130717,0.11
20130718,0.11
20130719,0.11
20130722,0.1
20130723,0.12
20130724,0.12
20130725,0.12
20130726,0.11
20130729,0.11
20130730,0.11
20130731,0.11
20130801,0.13
20130802,0.11
20130805,0.12
20130806,0.12
20130807,0.12
20130808,0.12
20130809,0.11
20130812,0.12
20130813,0.12
20130814,0.12
20130815,0.13
20130816,0.13
20130819,0.13
20130820,0.13
20130821,0.14
20130822,0.14
20130823,0.14
20130826,0.13
20130827,0.12
20130828,0.14
20130829,0.14
20130830,0.13
20130902,
20130903,0.14
20130904,0.14
20130905,0.16
20130906,0.14
20130909,0.12
20130910,0.13
20130911,0.12
20130912,0.13
20130913,0.13
20130916,0.13
20130917,0.12
20130918,0.11
20130919,0.1
20130920,0.11
20130923,0.1
20130924,0.1
20130925,0.1
20130926,0.09
20130927,0.1
20130930,0.1
20131001,0.1
20131002,0.11
20131003,0.11
20131004,0.11
20131007,0.12
20131008,0.15
20131009,0.15
20131010,0.14
20131011,0.14
20131014,
20131015,0.16
20131016,0.15
20131017,0.13
20131018,0.12
20131021,0.11
20131022,0.1
20131023,0.11
20131024,0.12
20131025,0.11
20131028,0.11
20131029,0.11
20131030,0.11
20131031,0.1
20131101,0.1
20131104,0.09
20131105,0.1
20131106,0.11
20131107,0.11
20131108,0.12
20131111,
20131112,0.13
20131113,0.13
20131114,0.13
20131115,0.13
20131118,0.13
20131119,0.14
20131120,0.12
20131121,0.12
20131122,0.12
20131125,0.14
20131126,0.13
20131127,0.13
20131128,
20131129,0.13
20131202,0.13
20131203,0.13
20131204,0.14
20131205,0.13
20131206,0.13
